filename|text
segment_1947.wav|Մյուս առավոտյան Հոբիտին արթնացրեց ծագող արևը
segment_1948.wav|Նա վեր թռավ ժամացույցին նայելու և թեյնիկը դնելու մտադրությամբ… Բայց իսկույն էլ հասկացավ, որ ինքը ամենեևին էլ տանը չէ
segment_1949.wav|Նստեց և անձկությամբ սկսեց մտածել այն մասին, թե ինչ հաճելի կլիներ հիմա լվացվել և ատամները մաքրել… Ո՛չ լվացվել, ո՛չ ատամերը մաքրել, ո՛չ նախաճաշին թեյ, բոված հաց ու ապխտած խոզի միս ստանալ նրան չհաջողվեց
segment_1950.wav|Ստիպված եղավ բավարարվել ոչխարի ու ճագարի սառը մսով, որից հետո պատրաստվեցին ճանապարհ ընկնելու
segment_1951.wav|Այս անգամ նրան թույլ տվեցին բարձրանալ արծվի մեջքին և բռնել փետուրներից
segment_1952.wav|Թզուկները հրաժեշտի խոսքեր ասացին, խոստանալով երբևէ երախտահատույց լինել արծիների Տիրակալին, և տասնհինգ վիթխարի թռչուն խոյացան երկինք
segment_1953.wav|Արևը դեռ չէր բարձրացել, օդը թարմ էր, մառախուղը փռված էր հովիտներում և թևածում էր լեռնագագաթների շուրջը
segment_1954.wav|Բիլբոն աչքերը բացեց ու տեսավ, որ գետինը հեռու ներքևում է, իսկ լեռները մնացել են ետևում ու քանի գնում փոքրանում են
segment_1955.wav|Բիլբոն նորից աչքերը կկոցեց ու ավելի ամուր կառչեց փետուրներից
segment_1956.wav|― Փետուրներս մի՛ պոկիր,― դժգոհ ասաց արծիվը
segment_1957.wav|― Ի՞նչ ես ճագարի պես վախենում
segment_1958.wav|Ասենք դու իսկապես էլ ճագարի շատ ես նմանվում
segment_1959.wav|Հրաշալի առավոտ է, հաճելի զեփյուռ
segment_1960.wav|Թռիչքից էլ լավ բա՞ն։ Բիլբոն ուզում էր պատասխանել․ «Տաք լոգանքը և նախաճաշը տան առջև գտնվող մարգագետնում», բայց չհամարձակվեց
segment_1961.wav|ԵՎ միայն ամենափոքր չափով մատները թուլացրեց
segment_1962.wav|Որոշ ժամանակ անց արծիվները հավանաբար տեսան այն նպատակակետը, դեպի ուր ուղևորվում էին, և սկսեցին իջնել
segment_1963.wav|Նրանք իջնում էին պարուրաձև մեծ շրջաններով, բավական երկար, այնպես որ հոբիտը չհամբերեց և նորից աչքերը բաց արեց
segment_1964.wav|Գետինն այժմ առավել մոտիկ էր, ներքևում ծառեր էին երևում, կարծես թե կաղնի և ծփի, ընդարձակ մարգագետիններ ու գետակ
segment_1965.wav|Եվ ուղիղ գետափով անցնող ճանապարհին, որը գետի պատճառով ստիպված էր կեռման տալ, վեր էր ցցվել քարե մի բլուր, ժայռ, որն ասես հեռավոր լեռների առաջավոր դիրք լիներ կամ տիտանական բեկոր, որ այստեղ, հարթավայր էր գցված աներևակայելի հսկայի կողմից
segment_1966.wav|Հենց այստեղ էլ, ժայռի կատարին, մեկը մյուսի ետևից իջան արծիվները և իջեցրին իրենց ուղևորներին
segment_1967.wav|― Բարի ճանապարհ,― գոռացին նրանք,― դեպի ուր էլ որ այն գնա… Եվ թող ընդունի ձեզ վերջ ի վերջո հարազատ բույնը
segment_1968.wav|Արծիվների մոտ ընդունված է այդպես ասել, երբ նրանք ուզում են սիրալիր լինել
segment_1969.wav|― Ուղեկից քամին թող ձեզ տանի այնտեղ, որտեղ լողում է արևը և զբոսնում է լուսինը,― պատասխանեց Հենդալֆը
segment_1970.wav|Նա գիտեր, թե ինչպես պետք է քաղաքավարի պատասխանել
segment_1971.wav|Ժայռի կատարը իրենից ներկայացնում էր մի հարթակ, որտեղից ներքև, դեպի գետը աստիճաններ էին իջնում և տրորված մի արահետ
segment_1972.wav|Գետը այդ մասում կարելի էր անցնել ծանծաղուտով՝ մեծ, տափակ քարերի վրայով
segment_1973.wav|Խումբը այստեղ մի պահ կանգ առավ, որպեսզի քննարկի իր պլանները
segment_1974.wav|― Ես հենց սկզբից մտադրվել էի հնարավորության սահմաններում ձեզ բարեհաջող անցկացնել լեռները, ― սկսեց կախարդը
segment_1975.wav|― Իմ հմուտ ղեկավարության և, որ այնքան էլ կարևոր չէ, բարեհաջող հանգամանքների շնորհիվ այդ խնդիրը ես լուծեցի
segment_1976.wav|Վերջ ի վերջո սա իմ արկածը չէ
segment_1977.wav|Ես, կարող է պատահել, մի անգամ էլ մասնակցեմ դրան, բայց հիմա ինձ ուրիշ անհետաձգելի գործեր են սպասում
segment_1978.wav|Թզուկները սարսափելի վշտացան և տնքացին
segment_1979.wav|Բիլբոն չկարողացավ արցունքները պահել
segment_1980.wav|Նրանք, ախր, արդեն վարժվել էին, մտածելով, որ Հենդալֆն իրենց հետ կմնա մինչև վրեջ և միշտ ծանր վիճակներից կհանի
segment_1981.wav|― Ես հո չեմ պատրաստվում հենց այս րոպեիս անհետանալու,― ասաց Հենդալֆը
segment_1982.wav|― Կսպասեմ ևս մեկ֊երկու օր։ Հնարավոր է, ես ձեզ կօգնեմ այս վիճակից դուրս գալու, դեռ ինքս էլ եմ որոշ օգնության կարիք զգում
segment_1983.wav|Մենք ուտելիք չունենք, իրեր չունենք, ձիեր չունենք, և ձեզ հայտնի չէ, թե որտեղ ենք գտնվում
segment_1984.wav|Դա ես ձեզ կբացատրեմ։ Հիմա դուք գտնվում եք մի քանի մղոն հյուսիս այն արահետից, որով պետք է գնայիք, եթե շտապով չհեռանայիք լեռնային անցումից
segment_1985.wav|Այս կողմերում մարդիկ քիչ են, բայց այստեղից ոչ հեռու ապրում է Ոմնը
segment_1986.wav|Հենց նա էլ փորել է այս աստիճանները ժայռի մեջ, որը եթե չեմ սխալվում, անվանվում է Կարրոկ
segment_1987.wav|Այստեղ նա հազվադեպ է գալիս և համենայն դեպս ոչ ցերեկը, այստեղ նրան սպասելը միտք չունի
segment_1988.wav|Եվ նույնիսկ վտանգավոր է։ Մենք ինքներս պետք է նրան գտնենք
segment_1989.wav|Եթե հանդիպումը խաղաղ ընթացք ունենա, ես ձեզ մնաք բարով կասեմ և արծինվերի նման բարի ճանապարհ կմաղթեմ, դեպի ուր էլ որ ուղղված լինի այն
segment_1990.wav|Թզուկներն աղաչեցին֊պաղատեցին նրան, որ իրենց չլքի, խոստացան վիշապի ոսկիները, արծաթն ու թանկարժեք իրերը, բայց նա անդրդվելի մնաց
segment_1991.wav|― Հետո կտեսնենք,― պատասխանեց հրաշագործը բոլոր թախանձնանքներին
segment_1992.wav|― Կարծում եմ, որ ես առանց այդ էլ արդեն վաստակել եմ ձեր ոսկու մի մասը
segment_1993.wav|Այսինքն՝ այն ձերը կլինի, երբ դուք կկարողանաք ձեռք բերել
segment_1994.wav|Վերջապես թզուկները ձեռ քաշեցին նրանից, գետում լողացան
segment_1995.wav|Որը ծանծաղուտում խոր չէր, ջուրը վճիտ էր, քարքարոտ հատակով, և, արևի տակ չորանալով, իրենց թարմացած զգացին, չնայած վնասվածքներն ու ճանկռվածքները դեռ ցավում էին, և, իհարկե, սովածացել էին
segment_1996.wav|Ծանծաղուտով մյուս ափն անցնելով (հոբիտին որևէ մեկը միշտ շալակած էր տանում), ճանապարհորդները քայլեցին սաղարթախիտ կաղնիների և բարձր ծփիների երկայնքով տարածված փարթամ կանաչ խոտի միջով
segment_1997.wav|― Իսկ ժայռն ինչո՞ւ է կոչվում Կարրոկ,― հարցրեց Բիլբոն, որ հիմա քայլում էր կախարդի կողքից
segment_1998.wav|― Նա Կարրոկ է անվանում, որովհետև այդպես է ցանկանում ինքը
segment_1999.wav|― Ո՞վ։ ― Ոմնը, ում մասին որ խոսում էի
segment_2000.wav|Շատ կարևոր դեմք է։ Խնդրում եմ նրա հետ քաղաքավարի լինեք
segment_2001.wav|Ավելի լավ է ես ձեզ աստիճանաբար կներկայացնեմ, երկու֊երկու
segment_2002.wav|Եվ մտքներովդ չանցնի նրան գրգռել, թե չէ աստված գիտի, ինչ կարող է պատահել
segment_2003.wav|Զգուշացնում եմ ձեզ՝ նա շատ տաքարյուն է և ուղղակի սարսափելի, երբ զայրանում է, իսկ լավ տրամարդության դեպքում շատ սիրալիր է
segment_2004.wav|Թզուկները, լսելով, թե ինչի մասին է խոսում կախարդը Բիլբոյի հետ, հավաքվեցին նրանց շուրջը
segment_2005.wav|― Եվ դուք մեզ տանում եք այդպիսի մեկի մո՞տ
segment_2006.wav|Մի՞թե չէիք կարող ավելի բարի մեկին գտնել
segment_2007.wav|Եվ չի՞ կարելի արդյոք ավելի հասկանալի բացատրել,― հարցրի տարափ տեղացին նրանք
segment_2008.wav|― Հենց այդպիսի մեկի
segment_2009.wav|Ոչ, չէի կարող։ Ես առանց այն էլ բավական հասկանալի բացատրեցի,― զայրացկոտ պատասխանեց կախարդը
segment_2010.wav|― Եթե անպայման ուզում եք իմանալ, նրա անունը Բեորն է
segment_2011.wav|Նա փոխում է մորթին։ ― Ինչպե՞ս, մորթեգո՞րծ է։
segment_2012.wav|Նա, որ ճագարից ծովաշուն է սարքում, երբ չի կարողանում այն սկյուռիկ դարձնել,― հարցրեց Բիլբոն
segment_2013.wav|― Ողորմած աստված, դե, իհարկե, բնական է, ինքնըստինքյան հասկանալի է՝ ոչ,― գոռաց Հենդալֆը
segment_2014.wav|― Բարի եղեք, միստր Բեգինս, հիմարություններ դուրս մի՛ տվեք
segment_2015.wav|Եվ հետո երդվեցնում եմ քեզ աշխարհի բոլոր հրաշքներով, Բիլբո, այլևս չհիշատակես «մորթագործ» բառը, քանի գտնվում ես նրա տնից հարյուր մղոն շառավղով տարածության վրա… որպեսզի ոչ մի դեպքում մորթե թիկնոց, մորթե ձեռնոց, մորթե կնգուղ, մորթե վերմակ, և նման այլ բառեր չոգտագործես, այո նա փոխում է մորթին, բայց սեփական․․․ Նա ներկայանում է մերթ վիթխարի սև արջի կերպարանքով, մերթ վիթխարի, հզոր, սևահեր, մեծ֊մեծ ձեռքերով և երկար մորուքով մարդու կերպարանքով
segment_2016.wav|Ոմանք ասում են, իբր թե նա արջ է՝ սև արջերի հնագույն ու նշանավոր ցեղից, որ ապրել են լեռներում մինչև հսկաների գալը
segment_2017.wav|Մյուսներն ասում են, իբրև թե այն մարդկանց հետնորդն է, որ ապրել են լեռներում, քանի դեռ այնտեղ չէին բնակվել Սմոգը և ուրիշ վիշապներ, քանի դեռ հյուսիսից չէին բարեհաճել գոբլինները
segment_2018.wav|Չգիտեմ, իհարկե, բայց ինձ թվում է, ճշմարիտ է երկրորդ ենթադրությունը
segment_2019.wav|Բոլոր դեպքերում նրա վրա ուրիշ ոչ մեկի հմայանքը չկա, բացի իր սեփականից
segment_2020.wav|Նա ապրում է կաղնուտում, փայտե ընդարձակ տան մեջ, անասուն և ձիեր է պահում, որոնք պակաս հրաշք չեն, քան ինքը
segment_2021.wav|Սրանք նրա համար աշխատում են և նրա հետ խոսում
segment_2022.wav|Ինքը նրանց չի ուտում և վայրի կենդանիներ էլ չի որսում
segment_2023.wav|Նա փեթակներ է պահում, անհամար փեթակներ՝ խոշոր չար մեղուներով, և հիմնականում սնվում է սերուցքով ու մեղրով
segment_2024.wav|Արջի կերպարանքով նա թափառում է տնից հեռու
segment_2025.wav|Մի անգամ ես նրան հանդիպեցի գիշերը, մենակ, Կարրոկի կատարին նստած․ նայում էր, թե ինչպես է լուսինը անցնում Մառախլապատ Լեռների ետևը և փնթփնթում էր արջի լեզվով․ «Կգա օրը, դրանք բոլորը կչքվեն, և այն ժամանակ ես կվերադառնամ»
segment_2026.wav|Դրա համար էլ ես կարծում եմ, որ նա ինչ֊որ ժամանակ եկել է սարերից
segment_2027.wav|Բիլբոյի և թզուկների համար այժմ բավական խորհելու բան գտնվեց, այնպես որ նրանք լռեցին ու դադարեցին Հենդալֆին հարցեր տալուց
segment_2028.wav|Նրանք գնացին, գնացին, մեկ վեր, մեկ վար
segment_2029.wav|Տապ էր։ Բիլբոն այնքան էր սովածացել, որ հաճույքով կաղին կուտեր, եթե դրանք արդեն հասած ու գետնին թափված լինեին
segment_2030.wav|Վերջապես կեսօրից հետո նրանք նկատեցին, որ ծաղիկներն սկսեցին աճել այնպես, կարծես թե դիտմամբ էին ցանել, ամեն տեսակն առանձին
segment_2031.wav|Հատկապես շատ էր առվույտը․ կարմիր առվույտի ամբողջ ծովեր կային, կարճ սպիտակներ՝ մեղրի անուշ հոտով, վարդագույն
segment_2032.wav|Ամբողջ օդը լցված էր բզզոցով ու գվվոցով
segment_2033.wav|Չորս կողմը աշխատում էին մեղուները
segment_2034.wav|Այն էլ ինչպիսի՜… Ձիաբոռերից խոշոր
segment_2035.wav|Բիլոբն նման բան չէր տեսել
segment_2036.wav|«Սրանցից մեկը որ ինձ կծի,― մտածեց նա,― համա թե կուռեմ, հա՛»
segment_2037.wav|― Արդեն մոտ է,― ասաց Հենդալֆը
segment_2038.wav|― Սկսվեցին մեղվի հանդակները
segment_2039.wav|Շուտով երևաց հինավուրց կաղնիների շարքը, իսկ դրանց ետևում բարձր կանաչ փշե մի ցանկապատ, որի միջով ոչ կանցնես, ոչ էլ կտեսնես, թե ինչ կա այն կողմում
segment_2040.wav|― Ավելի լավ է դուք այստեղ սպասեք,― ասաց կախարդը
segment_2041.wav|― Երբ կկանչեմ կամ կսուլեմ, հետևեցեք ինձ
segment_2042.wav|Բայց միայն հիշեք՝ զույգերով, հինգ րոպե ընդմիջումով
segment_2043.wav|Բոմբուրը մեր մեջ ամենից գիրուկն է, նա երկուսի տեղ կանցնի և վերջինը կլինի
segment_2044.wav|Գնանք, միստր Բեգինս… Այստեղ մոտակայքում դարպաս պետք է լինի
segment_2045.wav|Այդ խոսքերով կախարդը շարժվեց ցանկապատի երկայնքով, իր հետ տանելով վախեցած Բիլբոյին
segment_2046.wav|Շուտով նրանք տեսան բարձր և լայն դարպասը, իսկ դրանից այն կողմ՝ այգի և մի քանի ցածր, փայտե շինություններ․ գերանակապ ծղոտե տանիքով շտեմարաններ, ձիանոց, մարագ և երկարավուն, ցածլիկ մի բնակելի տուն
segment_2047.wav|Բարձր ցանկապատի ներսում, հարավային կողմից, շարքերով դրված էին սրագագաթ, ծղոտով ծածկված անհամար փեթակներ
segment_2048.wav|Օդում լսվում էր հսկա մեղուների անլռելի գվվոցը, որոնք անդադար ներս ու դուրս էին թռչում փեթակներից
segment_2049.wav|Կախարդն ու հոբիտը հրեցին ծանր, ճռռացող դարպասը և լայն շավիղով գնացին դեպի տուն
segment_2050.wav|Հենց խոտի միջով վարգով նրանց մոտեցան խնամված, հարթ մաշկով, շատ խելացի մռութներով երկու ձիուկ, ուշադրույթմաբ նայեցին եկվորներին և սլացան դեպի տնակները
segment_2051.wav|― Նրանք տիրոջը կզեկուցեն օտարների գալու մասին,― խոսեց Հենդալֆը
segment_2052.wav|Վերջպաես նրանց ուղին փակեց մի տուն, որը երկու կից շինությունների հետ միասին բակ էր առաջացնում
