filename|text
segment_138.wav|Բիլբոն նոր էր սեղանին դրել գարեջրի փարչն ու կեքսը, երբ իսկույն զանգը հնչեց՝ մեկ և էլի մեկ անգամ
segment_139.wav|«Դե, այժմ արդեն անկասկած Հենդալֆն է», — մտածեց Բիլբոն և փնչացնելով արագ գնաց դեպի դուռը
segment_140.wav|Ինչպե՜ս չէ
segment_141.wav|Եվս երկու թզուկ հայտնվեցին, երկուսն էլ կապույտ կնգուղներով, արծաթ գոտիներով և դեղին մորուքներով
segment_142.wav|Երկուսն էլ աշխատանքային գործիքներով լի մեկական պարկ ու մեկական բահ էին բերում
segment_143.wav|Նրանք նույնպես ճարպկորեն ներս ընկան կիսաբաց դռնից, և Բիլբոն այլևս չզարմացավ
segment_144.wav|— Ինչո՞վ կարող եմ ծառայել, սիրելի թզուկներ, — հարցրեց նա
segment_145.wav|— Կիլի, պատրաստ ձեզ ծառայելու, — ասաց մեկը
segment_146.wav|— Եվ Ֆիլին նույնպես, — ավարտեց մյուսը
segment_147.wav|Երկուսն էլ գլխներից հանեցին իրենց կապույտ կնգուղներն ու խոնարհաբար ողջունեցին
segment_148.wav|— Պատրաստ եմ ձեզ ծառայելու  և ձեր ազգականներին, — այս անգամ արդեն հիշելով քաղաքավարության մասին՝ պատասխանեց Բիլբոն
segment_149.wav|— Տեսնում եմ, Դվալինն ու Բալինն արդեն այստեղ են, — ասաց Կիլին
segment_150.wav|— Միանանք ազնիվ ընկերախմբին
segment_151.wav|«Ընկերախո՜ւմբ, — մտածեց միստր Բիլբոն
segment_152.wav|— Ինչ֊որ ինձ դուր չի գալիս այդ բառը
segment_153.wav|Գոնե մի րոպե նստեմ, մտքերս ժողովեմ ու մի կում թեյ խմեմ»
