filename|text
segment_2395.wav|Նրանք մտան անտառ, ասես մի խավար թունել, իծաշարուկի անցնելով կամարի տակով, որ առաջացնում էին երկու բարձր, դեպի իրար թեքված ծառերը՝ այնքան ծեր և բաղեղով այնքան խեղդված, որ ճյուղերի վրա միայն տեղ֊տեղ էին երևում սևացած տերևները
segment_2396.wav|Շուտով ցերեկվա լույսը մնաց անտառի մուտքի մոտ, հեռվում, ասես պայծառ լուսատու անցք լիներ
segment_2397.wav|Նեղ արահետը գալարվում էր ծառաբների միջով
segment_2398.wav|Լռությունն այնքան խոր էր դառնում, որ քայլերի ձայնը խուլ արձագանքում էր անտառում և թվում էր ծառերը խոնարհվում են ու ականջ դնում
segment_2399.wav|Երբ նրանց աչքերը վարժվեցին մթությանը, մուգ կանաչ կիսախավարի մեջ սկսեցին որոշ բաներ զանազանել շուրջը
segment_2400.wav|Երբեմն արևի մի բարալիկ շողի հաջողվում էր թափանցել սաղարթի խճճված ճյուղերի միջով
segment_2401.wav|Բայց դա հազվադեպ էր պատահում, իսկ հետո բոլորովին վերացավ
segment_2402.wav|Անտառում ցատկոտում էին սկյուռիկները
segment_2403.wav|Բիլբոյի սրատես ու հետարքրքասեր աչքերը մթությանը վարժվելով նկատում էին, թե ինչպես, փամփլիկ պոչերը խաղացնելով, սկյուռիկները փախչում էին արահետից ու թաքնվում ծառերի ետևում
segment_2404.wav|Գետնամած թփուտներում ու չորացած տերևների հաստ շերտերում խշխշոց, վազվռտուք ու փնչոց էր լսվում
segment_2405.wav|Բայց թե ով էր այդ բոլոր ձայները հանում, Բիլբոն չէր կարողանում տեսնել
segment_2406.wav|Մի բան շատ զզվելի էր՝ սարդոստայնը, խիտ, արտասովոր հաստ սարդոստայնը ծառից ծառ էր ձգվում և պարուրում արահետի երկու կողմերի ստորին ճյուղերը
segment_2407.wav|Սարդոստայնը ոչ մի տեղ արահետը չէր հատում՝ կախարդանքով, թե մեկ ուրիշ պատճառով, հայտնի չէր
segment_2408.wav|Շատ ժամանակ չէր անցել, բայց նրանք ատեցին անտառն այնպես ուժգին, ինչպես ատում էին գոբլինյան թունելները․ նրանց թվում էր, թե այստեղից այլևս երբեք դուրս չեն գա
segment_2409.wav|Անտառի ծածկույթի տակ մաքուր օդի սյուք անգամ չէր թափանցում, այնտեղ մշտապես բուն էին դրել տոթը, խավարը և լռությունը
segment_2410.wav|Նույնիսկ թզուկներին դա ճնշում էր, չնայած նրանք սովոր էին հանքահորերում աշխատելու և երկար ժամանակ ապրել էին գետնի տակ, իսկ հոբիտը
segment_2411.wav|Շատ էլ թե բնում էր ապրում, սիրում էր ամառային օրերը դրսում անցկացնել և այժմ բոլորովին շնչահեղձ էր լինում
segment_2412.wav|Ամենից վատը գիշերն էր
segment_2413.wav|Մութը անթափանց էր դառնում, և դա չափազանցություն չէ
segment_2414.wav|Նրանք իսկապես ոչինչ չէին տեսնում
segment_2415.wav|Ոչ, ասենք դա ճիշտ չէ։ Նրանք տեսնում էին ինչ֊որ մեկի աչքերը
segment_2416.wav|Գիշերը շրջապատող մթության մեջ կրակներ էին բռնկվում, ճամփորդների վրա էին հառվում զույգ աչքեր՝ դեղին, կարմիր, կանաչ․ հետո կորչում էին և հառնում արդեն ուրիշ տեղում
segment_2417.wav|Ժամանակ առ ժամանակ կրակները փայլում էին ինչ֊որ տեղ, վերևում, ճյուղերից, և դա շատ սարսափելի էր
segment_2418.wav|Բայց ամենից ավելի Բիլբոյին դուր չէին գալիս զզվելի, գունատ, դուրս ընկած աչքերը
segment_2419.wav|«Ոնց որ միջատներինը,― մտածեց նա,― միայն թե չափազանց խոշոր են»
segment_2420.wav|Գիշերը նրանք չէին մրսում, բայց, այնուամենայնիվ, սկզբում փորձեցին պարեկային խարույկ վառել
segment_2421.wav|Շուտով սակայն, ստիպված եղան խարույկից հրաժարվել, քանի որ բավական էր կրակ վառեին, և խավարի միջից բոլոր կողմերից ճամփորդների վրա էին չռվում հարյուրավոր ու հարյուրավոր աչքեր, թեպետ աչքերի տերերն անտեսանելի էին մնում
segment_2422.wav|Ավելի վատն այն էր, որ կրակը գրավում էր հազարավոր մոխրագույն ու սև թիթեռնիկների, երբեմն ձեռքի ափի մեծության․ սրանք ֆռֆռում ու թպրտում էին ուղիղ երեսիդ
segment_2423.wav|Թիթեռներն անտանելի ձանձրացնում էին, ճիշտ այնպես, ինչպես հսկայական, վաքսի պես սև չղջիկները
segment_2424.wav|Ճամփորդները գիշերները ննջում էին համատարած, սահմռկեցուցիչ մթության մեջ
segment_2425.wav|Այդ բոլորը, ինչպես հոբիտին էր թվում, մի ամբողջ հավիտենականություն շարունակվեց
segment_2426.wav|Բիլբոն միշտ ուտել էր ուզում, որովհետև այժմ ստիպված էին մթերքը տնտեսել
segment_2427.wav|Օրերն անցնում էին, իսկ անտառը բոլորովին չէր փոխվում, և ճամփորդները տագնապեցին
segment_2428.wav|Մթերքի պաշարները սպառվում էին
segment_2429.wav|Թզուկները փորձում էին սկյուռիկներ նետահարել և բազում նետեր ծախսեցին, բայց միայն մեկին խփեցին
segment_2430.wav|Երբ այն խորովեցին, պարզվեց որ ուտելու բան չէ, և սկյուռներից ձեռ քաշեցին
segment_2431.wav|Նրանց տանջում էր ծարավը, որովհետև ջրի պաշարները պակասում էին, իսկ առայժմ ոչ մի աղբյուր կամ առվակ չէր հանդիպել
segment_2432.wav|Այդպես էլ շարունակեցին առաջ գնալ, մինչև որ մի անգամ նրանց ճանապարհը կտրեց մի վտակ՝ ոչ լայն, բայց արագահոս, և նույնպես սև էր թվում
segment_2433.wav|Լավ էր, որ Բեորնը նախազգուշացրել էր նարնց, թե չէ անպայման կուշտ կխմեին և դատարկ տկերը կլցնեին
segment_2434.wav|Իսկ հիմա նրանք մտածեցին, թե ինչպես անցնեն վտակը առանց ջուրը մտնելու
segment_2435.wav|Ինչ֊որ ժամանակ, երևում է, փայտե կամրջակներ են գցած եղել, բայց հիմա դրանցից կոտրտված սյուներ էին մնացել ափին կպած
segment_2436.wav|Բիլբոն ծնկի իջավ և, մթության մեջ նայելով, հանկարծ բացականչեց,  ― Այն ափին նավակ կա… Երևանի թե մեր կողմում լիներ…  ― Ինչ եք կարծում, հեռո՞ւ է,― հարցրեց Տորինը
segment_2437.wav|Թզուկներն արդեն համոզվել էին, որ Բիլբոյի աչքերը ամենից սրատեսն են
segment_2438.wav|― Իսկի էլ հեռու չէ։ Մի տասը մետր, ոչ ավելի
segment_2439.wav|― Ընդամենը տասը մետր… Կարծում էի, ամենաքիչը քսանհինգ կլինի… Ինչ արած, ես հիմա այնքան էլ լավ չեմ տեսնում, ինչպես հարյուր տարի սրանից առաջ
segment_2440.wav|Ի միջիայլոց, տասը կամ քսանհինգ՝ ի՞նչ տարբերություն, միևնույն է
segment_2441.wav|Առվակը թռչելով չես կարող անցնել, իսկ լողալով կամ ծանծաղուտով անցնելը վտանգավոր է
segment_2442.wav|― Որևէ մեկը պարան նետել կարողանո՞ւմ է
segment_2443.wav|― Դրանից ի՞նչ օգուտ
segment_2444.wav|Նույնիսկ եթե հաջողվի նավակը կեռով բռնել, այն հաստատ կապած կլինի
segment_2445.wav|― Ինձ թվում է, ոչ,― ասաց Բիլբոն,― բայց այսպիսի մթության մեջ չես տեսնի
segment_2446.wav|― Դորին ամենաուժեղն է, բայց Ֆիլին ամենաերիտասարդն է, և նրա աչքերը լավ են տեսնում,― ասաց Տորինը
segment_2447.wav|― Ֆիլի, արի այստեղ, դու տեսնո՞ւմ ես նավակը, որի մասին ասում է միստր Բեգինսը
segment_2448.wav|Ֆիլին երկար նայելուց և, վերջապես, նավակը զանազանելուց հետո մի կերպ որոշեց հեռավորությունը
segment_2449.wav|Նրան պարան տվեցին, իրենց հետ վերցրածներից ամենաերկարը, և ծայրին մի մեծ երկաթե կեռ կապեցին, նրանցից, որով հակերը ամրացնում էին կաշեփոկերին, երբ շալակած էին տանում
segment_2450.wav|Ֆիլին կեռիկը ձեռքն առավ, ափի մեջ տարուբերեց ու շպրտեց վտակի այն ափը
