filename|text
segment_1573.wav|Եվ դաշույնը մոռացած, նա վշտից ձեռքերը մտցրեց գրպանները
segment_1574.wav|Ա՜յ քեզ ուրախություն, մատանին այնտեղ էր, ձախ գրպանում, մատը մտավ մատանու մեջ… և գոբլինները տեղներում քարացան, ոնց որ արձան
segment_1575.wav|Նրանք ոչինչ չէին հասկանում․ հենց նոր նա այստեղ էր և հանկարծ կորավ
segment_1576.wav|Գոբլինները նորից ոռնացին, բայց այս անգամ ոչ թե հիացմունքից, այլ հիասթափությունից
segment_1577.wav|― Որտե՞ղ է նա,― ճչում էին ոմանք
segment_1578.wav|― Ետ գնաց թունել,― գոռում էին մյուսները
segment_1579.wav|― Այստեղ,― կանչում էին երրորդները
segment_1580.wav|― Այնտեղ։ ― Դռան ետևը նայեք,― մռնչաց գոբլինների կապիտանը
segment_1581.wav|Լսվեցին սուլոցներ, զենքերի շաչյուն, սայրերի զնգոց, գոբլինները մռնչալով ու հայհոյելով ետ ու առաջ էին վազվզում, մեկը մյուսին զարկվելով, ընկնելով ու աստիճանաբար կատաղելով
segment_1582.wav|Սարսափելի իրարանցում, խառնաշփոթություն ու աղմուկ֊աղաղակ բարձրացավ
segment_1583.wav|Բիլբոն սաստիկ վախեցավ, բայց նա ողջախոհություն ունեցավ մտնելու մեծ տակառի ետևը, որից պահակները ջուր էին խմում, որպեսզի իրեն ոտքի տակ չտային, չտրորեին և շոշափելով չբռնեին
segment_1584.wav|― Հարկավոր է հասնել դռանը, ինչ գնով էլ ուզում է լինի հասնել դռանը,― ինքն իրեն կրկնում էր Բիլբոն, բայց միանգամից չվճռեց
segment_1585.wav|Հետագայում ամեն ինչ տեղի ունեցավ ինչպես պահմտոցի խաղի ժամանակ, միայն թե սարսափով
segment_1586.wav|Շուրջը գոբլիններ էին վազվզում, խեղճ Բիլբոն մի երկու անգամ խույս տվեց, բայց հետո նրան վայր գցեց մի գոբլին, որն այդպես էլ չկարողացավ հասկանալ, թե ինչի վրա ընկավ
segment_1587.wav|Հետո Բիլբոն վեր կացավ չորեքթաթ, սողաց կապիտանի ոտքերի արանքով, ամբողջ հասակով կանգնեց և նետվեց դեպի դուռը
segment_1588.wav|Դուռը դեռևս փակված չէր, բայց մի ինչ֊որ պահակ համարյա ամբողջովին ծածկել էր այն
segment_1589.wav|Բիլբոն փորձեց հրել դուռը, բայց այն նույնիսկ տեղից չշարժվեց
segment_1590.wav|Փորձեց ճեղքի միջով անցնել, բայց լռվեց
segment_1591.wav|Այ քեզ սարսափելի բա՜ն։ Նրա բաճկոնի կոճակները կառչեցին կողափայտին
segment_1592.wav|Բիլբոն արդեն տեսավ, ինչ կա դռան ետևում, մի քանի աստիճաններ իջնում էին ներքև, դեպի բարձր լեռների միջև գտնվող նեղ կիրճը, արևը ամպերի տակից դուրս եկավ և պայծառ լուսավորեց դռան մյուս կողմում գտնվող բնապատկերը
segment_1593.wav|Բայց Բիլբոն չկարողացավ դուրս պրծնել աքցանից
segment_1594.wav|Հանկարծ գոբլիններից մեկը գոռաց․  ― Դռան մոտ ստվեր է երևում… Այնտեղ ինչ֊որ մեկը կա…  Բիլբոյի սիրտը կատաղորեն թպրտաց, նա ամբողջ ուժով խցկվեց առաջ, կոճակները թռան չորս կողմ, բաճկոնն ու անթև բաճկոնակը պատռելով՝ Բիլոբն դուրս պրծավ ու աստիճաններով այծի պես ցատկոտելով վազեց ներքև, իսկ ապշահար գոբլիններն ստիպված եղան նրա պղնձե գեղեցիկ կոճակները հավաքել
segment_1595.wav|Հասկանալի է, նրանք իսկույնևեթ հարայհրոցով ու ճիչերով ընկան Բիլբոյի ետևից
segment_1596.wav|Բայց գոբլիններն արևի լույս չեն սիրում, նրանց ոտքերը թուլանում են, գլուխները պտտվում
segment_1597.wav|Նրանց վիճակված չէր Բիլբոյին բռնել, որը մատանին մատին վազում էր ծառերի շվաքում՝ արագ, անաղմուկ, աշխատելով արևի տակ դուրս չգալ
segment_1598.wav|Շուտով, հայհոյելով և մռթմռթալով, գոբլինները ետ քաշվեցին, գնացին դուռը պահպանելու
segment_1599.wav|Բիլբոն փրկվեց…
