filename|text
segment_963.wav|Տասնյակ կածաններ տանում էին դեպի բազմաթիվ խորխորատներով կտրատված լեռները
segment_964.wav|Բայց կածանները մեծ մասամբ խաբուսիկ էին դուրս գալիս կամ վերջանում էին փակուղով
segment_965.wav|Խորխորատներում բնակվում էին ամեն տեսակ չար ոգիներ ու դարանում ահավոր վտանգներ շատ
segment_966.wav|Օրեր ու շատ մղոններ ընկան մեր ճանապարհորդների ու Ընտանեկան Վերջին Հանգրվանի միջև
segment_967.wav|Նրանք բարձրանում էին ավելի ու ավելի վեր, արահետը դժվարին էր, վտանգավոր, ճամփան զարտուղի, ամայի ու անվերջանալի
segment_968.wav|Ետ էին նայում՝ ներքևում փռված էր տեղանքը, որտեղից նրանք այնքան էլ վաղուց չէ, ինչ հեռացել էին
segment_969.wav|Հեռո՜ւ֊հեռու Արևմուտքում, մանուշակագույն մշուշի մեջ Բիլբոյի հարազատ երկիրն էր, անվտանգ ու հարմարավետ, և երկրում՝ նրա սեփական հոբիտական բույնը
segment_970.wav|Քանի գնում ցրտում էր, ժայռերի միջև սուլում էր ծաղկող քամին
segment_971.wav|Ցերեկները, արևից հալվող ձյան միջից երբեմն քարեր էին պոկվում ու գլորվում լանջերն ի վար՝ թռչելով ճամփորդների արանքով կամ նրանց գլխավերևով
segment_972.wav|Գիշերները խոնավ էին, տհաճ, ճանապարհորդները չէին համարձակվում երգել ու բարձրաձայն խոսել, քանի որ արձագանքը տարածվում էր սարսափելի ձևով, իսկ լռությունը շատ որոշակիորեն ցանկանում էր, որ իր անդորրը ոչինչ չխանագարի, բացի ջրի խշշոցից, քամու ոռնոցից և քարերի թխկոցից
segment_973.wav|«Այնտեղ, ներքևում թեժ ամառ է,― մտածեց Բիլբոն,― խոտ են հնձում, խնջույքներ են կազմակերպում… Մինչև մենք լեռներից իջնենք, այնտեղ արդեն սկսված կլինեն հունձն ու հատապտուղի հավաքը»
segment_974.wav|Մնացածների գլուխներն էլ ոչ պակաս վհատ մտքեր էին գալիս
segment_975.wav|Մինչդեռ նրանք Էլրոնդին հրաժեշտ տվին ամենապայծառ տրամադրությամբ և կանխապես վայելում էին լեռներն անցնելու և արագորեն առաջ սլանալու հաճույքը
segment_976.wav|Նրանք նույնիսկ նախատեսում էին մինչև Մենավոր Լեռան գաղտնի դուռը հասնել նույն աշնանը, նոր լիալուսնի ժամանակ
segment_977.wav|«Գուցեև հասցնենք Դյուրինի օրվան»,― ասում էին նրանք
segment_978.wav|Միայն Հենդալֆն էր գլուխն օրորում ու ձայն չէր հանում
segment_979.wav|Թզուկներն արդեն երկար տարիներ չէին անցել այդ ճանապարհով, բայց Հենդալֆը այստեղ եղել էր և գիտեր, որ այն ժամանակից ի վեր, ինչ վիշապներն այստեղից քշել են մարդկանց, և Մորայայի հանքերի մոտ թզուկների դեմ մղած ճակատամարտում պատրվեցլուց հետո գոբլինները վերաբնակվել են այստեղ, չարն անպատիժ թագավորում է Վայրի Երկրում և ճամփորդներին ամեն տեղ վտանգ է դարանում
segment_980.wav|Նույնիսկ Հենդալֆի նման իմաստուն հրաշագործների և Էլրոնդի նման բարի մարդկանց պլաններն էլ կարող են տապալվել, եթե վտանգավոր ճանապարհորդություն է կատարվում Վայրի Երկրով
segment_981.wav|Հենդալֆը բավականաչափ իմաստուն էր, որպեսզի դա հասկանար
segment_982.wav|Նա գիտեր, որ ցանկացած րոպեին կարող է չնախատեսված մի բան տեղի ունենալ և հույս էլ չուներ, թե կարելի է շրջանցել սարսափելի իրադարձությունները անմատչելի գագաթներով և չարագուշակ հովիտներով վիթխարի լեռներն անցնելու ժամանակ, որտեղ անօրենությունն է տիրում
segment_983.wav|Եվ չհաջողվեց էլ շրջանցել… Ամեն ինչ լավ էր ընթանում, մինչև որ մի անգամ նրանք ընկան ամպրոպի տակ, այն էլ ինչպիսի… թվում էր ոչ թե ամպրոպի որոտ էր, այլ թնդանոթի
segment_984.wav|Ամեն ոք գիտի, թե ինչ կատաղի են մոլեգնում ամպրոպն ու կայծակը սարերում, գիշերը, երբ երկու ամպրոպ կռիվ են գնում իրար վրա
segment_985.wav|Կայծակները գագաթներին զարկվելով շիկանում են, ժայռերը ցնցվում են, ամպրոպի սոսկալի ճայթյունը ցնցում է օդը
segment_986.wav|Արձագանքը տարածվում է բոլոր անձավներում ու խորխորատներում, և խավարը լցվում է խլացնող դղրդոցով ու փայլատակումներով
segment_987.wav|Բիլբոն երբեք նման բան չէր տեսել և նույնիսկ երևակայել չէր կարող
segment_988.wav|Թզուկները գտնվում էին բարձր լեռներում, մի նեղ հարթակի վրա, անդնդախոր ձորի պռնկին, որ թեքությամբ իջնում էր դեպի ներքև
segment_989.wav|Նրանք գիշերելու տեղավորվեցին մի կախված ժայռի տակ
segment_990.wav|Բիլբոն պառկել էր վերմակի մեջ փաթաթված և դողում էր ամբողջ մարմնով
segment_991.wav|Վերմակի տակից մի աչքով նայելով՝ նա կայծակի լույսի տակ հովտի մյուս կողմում քարե հսկաներ տեսավ, որոնք ժայռաբեկորներ էին նետում միմյանց, բռնում դրանք և նորից շպրտում դեպի խավարը․ բեկորները թափվում էին ներքև, ծառերի թավուտը, կամ դղրդյունով փշուր֊փշուր լինում
segment_992.wav|Հետո քամի բարձրացավ և անձրև տեղաց
segment_993.wav|Քամին անձևով ու կարկուտով մտրակում էր ամեն կողմից, այնպես որ ժայռը դադարեց պաշտպանիչ ծածկույթ լինելուց
segment_994.wav|Շուտով ճանապարհորդները թրջվեցին, նրանց պոնիները կանգնած էին գլխիկոր ու պոչները քաշած, ոմանք սարսափից կամաց վրնջում էին
segment_995.wav|Լսելի էր, թե ինչպես են հսկաները հռհռում ու իրար ձայն տալիս բոլոր լանջերին
segment_996.wav|― Այսպես չի լինի,― ասաց Տորինը
segment_997.wav|― Եթե մեզ քամին չքշի, կամ անձրևը չսրբի տանի, կամ կայծակը չխփի, ապա հսկան մեզնից յուրաքանչյուրին կարող է բռնել և ոտքով տշել, ինչպես ֆուտբոլի գնդակը
segment_998.wav|― Դե որ ավելի լավ տեղ գիտեք, ուրեմն վերցրեք և տարեք մեզ այնտեղ…― կռվարար տոնով պատասխանեց Հենդալֆը, որին նույնպես հսկաների հարևանությունը չէր ուրախացնում
segment_999.wav|Որոշ հակաճառություններից հետո վճռեցին Ֆիլիին ու Կիլիին ուղարկել ավելի հարմար թաքստոց որոնելու
segment_1000.wav|Նրանք սուր տեսողություն ունեին, և քանի որ մնացած թզուկներից փոքր էին էսպես մի հիսուն տարով, ապա նրանց միշտ այդպիսի հանձնարարություններ էին տալիս (երբ պարզ էր դառնում, որ Բիլբոյին ուղարկելն անիմաստ է)
segment_1001.wav|«Երբ փնտրում ես, ապա անպայման գտնում ես»,― այդպես ասաց կրտսեր թզուկներին Տորինը
segment_1002.wav|Խոսք չկա, եթե փնտրում ես, ապա միշտ մի բան կգտնես, բայց բոլորովին պարտադիր չէ, որ գտնես այն, ինչ փնտրում ես այդ
segment_1003.wav|Պես ստացվեց նաև այս անգամ
segment_1004.wav|Շուտով Ֆիլին ու Կիլին սողալով ետ դարձան, ժայռերից բռնելով, որպեսզի քամին չտանի
segment_1005.wav|― Մենք չորս քարանձավ ենք գտել,― հայտարարեցին նրանք,― այստեղ, անկյունում
segment_1006.wav|Բոլորիս տեղ կանի, ձիերին էլ
segment_1007.wav|― Իսկ ինչպես հարկն է նայե՞լ եք,― հարցրեց կախարդը
segment_1008.wav|Դե նա հո գիտեր՝ լեռնային քարանձավները հազվադեպ են դատարկ լինում
segment_1009.wav|― Էն էլ ո՜նց,― պատասխանեցին նրանք, չնայած բոլորին պարզ էր, որ նրանք ժամանակ չունեին ուշադիր զննելու, քանի որ շուտ էին վերադարձել
segment_1010.wav|Քարանձավների խարդախությունն էլ հենց այն է, որ երբեք չգիտես՝ անձավը հեռո՞ւ է տարածվում, որտե՞ղ դուրս կբերի և ձեզ համար ինչ կա ներսում թաքնված
segment_1011.wav|Ֆիլիի ու Կիլիի տեղեկությունները լրիվ գոհացուցիչ թվացին
segment_1012.wav|Քամին առաջվա պես կաղկանձում էր, ամպրոպը որոտում, և նրանցից մեծ ջանքեր էին պահանջվում պոնիների հետ միասին մինչև քարանձավ հասնելու համար
segment_1013.wav|Լավ էր, որ այն իսկապես էլ հեռու չէր․ նրանք շուտով դեմ առան մի ժայռի, որ ցցված էր արահետի վրա, և, ժայռը շրջանցելով, պատի մեջ մի ցածրիկ մուտք հայտնաբերեցին
segment_1014.wav|Պոնիները առանց թամբերի ու բեռների սեղմվելով՝ այդ անցքից ներս մտան
segment_1015.wav|Հաճելի էր լսել, թե դրսում ինչպես են մոլեգնում քամին ու անձրևը, և իրեն ապահով զգալ հսկաներից ու նրանց քարե գնդակներից
segment_1016.wav|Բայց կախարդը ոչ մի դեպքում չէր ցանկանում ռիսկի դիմել
segment_1017.wav|Նա վառեց իր ցուպը, ինչպես արել էր մի ժամանակ (շատ վաղուց) Բիլբոյի ճաշասենյակում, և նրանք լայքնով ու երկայնքով հետազոտեցին անձավը
segment_1018.wav|Քարանձավը պատկառելի չափսեր ուներ, բայց ոչ չափազանց մեծ և ոչ շատ խորհրդավոր
segment_1019.wav|Չոր հատակ, հարմարավետ անկյուններ
segment_1020.wav|Օյնն ու Գլոյնը ուզում էին շեմքին խարույկ վառել, որպեսզի իրերը չորացնեն, բայց Հենդալֆը խստորեն արգելեց
segment_1021.wav|Այն ժամանակ բոլորը թաց հագուստները փռեցին ուղիղ հատակին, հակերից հանեցին չորերը, փաթաթվեցին վերմակների մեջ, հանեցին ծխամորճերն ու սկսեցին քուլաներ բաց թողնել
segment_1022.wav|Հենդալֆը, որպեսզի բարեկամներին հաճույք պատճառի, օղակները ներկում էր գույնզգույն և ստիպում նրանց պարել կամարների տակ
segment_1023.wav|Ճանապարհորդները շատախոսեցին ու բոլորովին մոռացան ամպրոպի մասին
segment_1024.wav|Նրանք քննարկում էին, թե յուրաքանչյուրն ինչ է անելու իր բաժին ոսկին (առայժմ դա նրանց անմատչելի չէր թվում)
segment_1025.wav|Հետո մեկը մյուսի ետևից քնեցին
segment_1026.wav|Ինչպես այդ գիշերը ցույց տվեց, նրանք լավ արեցին, որ Բիլբոյին վերցրին իրենց հետ
segment_1027.wav|Երկար ժամանակ նրա քունը չէր տանում, իսկ երբ վերջապես քնեց, սարսափելի երազներ տեսավ
segment_1028.wav|Երազում տեսավ, իբր քարանձավի ետին պատի ճեղքը մեծանում է, գնալով ավելի ու ավելի լայնանում․ նա սարսափեց, բայց չէր կարող ճչալ, չէր կարող շարժվել, այլ պարզապես պառկել ու նայում էր
segment_1029.wav|Հետո նա երազում տեսավ իբր թե քարանձավի հատակը թեքվում է, և ինքն ընկնում է, գլորվում հայտնի չէ թե ուր…  Նա ուժգին ցնցվեց ու արթնացավ և տեղնուտեղը հասկացավ, որ տեսածները բոլորովին էլ երազ չէին
segment_1030.wav|Քարանձավի վերջում ճեղքն իսկապես լայնացավ և դարձավ մի լայն միջանքց, ճեղքում աղոտ երևաց վերջին պոնիի պոչն ու անհետացավ
segment_1031.wav|Եվ այստեղ հոբիտն այնպիսի վայնասուն բարձրացրեց, այնքան բարձր ու սուր, ինչպես կարող են գոռալ միայն հոբիտները, չնայած իրենց կարճ հասակին
segment_1032.wav|Եվ այդ ժամանակ մի ակնթարթում, որ դուք չէիք հասցնի ասել «ախ, վախ», ճեղքից դուրս թափվեցին գոբլինները, հսկա ու աժդահա, տգեղ ու այլանդակ գոբլինների անհամար ամբոխներ
segment_1033.wav|Ամեն թզուկին նրանցից վեց հոգի էր ընկնում, նույնիսկ Բիլբոյին բաժին հասավ երկուսը
segment_1034.wav|Նրանք հափռեցին մեր ճանապարհորդներին ու քաշեցին ճեղքից ներս այնքան արագ, որ դուք չէիք հասցնի շշնջալ «փորձանքն ընկանք»
segment_1035.wav|Բայց նրանք չհասցրին Հենդալֆին հափշտակել
segment_1036.wav|Եվ դրա պառճառը Բիլբոյի գոռոցն էր
segment_1037.wav|Կախարդն արթնացավ մի ակնթարթում, ասես չէր էլ քնել, և երբ գոբլինները մոտեցան նրան, քարանձավում կուրացուցիչ լույս փայլատակեց, վառոդի հոտ եկավ, և մի քանի գոբլին տեղնուտեղն ընկան սպանված
segment_1038.wav|Ճեղքը շրխկոցով փակվեց, և Բիլբոն ու թզուկները հայտնվեցին մյուս կողմում
