filename|text
segment_295.wav|Հետագայում շատ անգամ նրա էության բեգինսյան կողմը զղջում էր այս անմիտ արարքի համար, և նա ինքն իրեն ասում էր․ «Բիլբո, դու հիմար ես, ինքդ քո կամքով խցկվեցիր այդ գործի մեջ»
segment_296.wav|— Ներողություն եմ խնդրում, — ասաց նա, — ես պատահաբար լսեցի ձեր խոսակցությունը
segment_297.wav|Չեմ ձևացնի, իբրև թե հասկանում եմ, խոսքն ինչի մասին է․ հատկապես հասկանալի չէ գողերի մասին հիշատակությունը
segment_298.wav|Բայց կարծում եմ, որ մի բան ճիշտ եմ յուրացրել (այս բոլորը նա անվանում էր «արժանապատվությամբ պահել իրեն»)․ դուք գտնում եք, որ ես ոչնչի պիտանի չեմ
segment_299.wav|Շատ լավ, ես ձեզ կապացուցեմ, թե ինչի եմ ընդունակ
segment_300.wav|Իմ դռան վրա ոչ մի կախարդական նշան էլ չկա, դուռն ընդամենը մեկ շաբաթ առաջ են ներկել, և դուք, հասկանալի է, սխալ հասցեով եք եկել
segment_301.wav|Ձեր անդուր երեսները տեսնելուն պես կասկածեցի, որ դուք ուրիշ տեղ եք ընկել
segment_302.wav|Բայց համարեք, որ ճիշտ եք եկել
segment_303.wav|Ասացեք, ի՞նչ է հարկավոր անել, և ես կաշխատեմ կատարել, թեկուզ հարկադրված լինեմ Ամենածայրամասային Անապատում մարտնչել զարհուրելի հոբդարձորյակների դեմ
segment_304.wav|Ես ունեցել եմ ապուապուապուպապի եղբայր՝ Տուկ Եզան Մռունչը, ուրեմն նա…  — Ճիշտ է, ճիշտ է, միայն թե դա վաղուց էր, — նրան ընդհատեց Գլոյնը
segment_305.wav|— Իսկ ես ձեր մասին էի խոսում
segment_306.wav|Եվ հավատացնում եմ, ձեր դռան վրա կա հենց այն նշանը, որն օգտագործում են կամ անցյալում օգտագործել են ձեր մասնագտիության ներկայացուցիչները
segment_307.wav|Եվ դա ահա թե ինչ է նշանակում․ «Փորձված գողը հանձն կառնի լավ աշխատանքը, գերադասելի է վտանգավոր, վճարը ըստ փոխադարձ համաձայնության»
segment_308.wav|Կարող եք ձեզ անվանել «բարձրագույն կարգի գանձորոնող», եթե «գողը» ձեր ճաշակով չէ
segment_309.wav|Ոմանք այդպես են կոչում իրենց
segment_310.wav|Մեզ համար միևնույն է
segment_311.wav|Հենդալֆը մեզ հաղորդեց, որ մի տեղացի մասնագետ շտապ աշխատանք է փնտրում, և որ ժողովը նշանակվում է այստեղ, չորեքաբթի օրը, ժամը հինգին
segment_312.wav|— Ինչպե՞ս թե նշան չկա,— միջամտեց Հենդալֆը
segment_313.wav|— Ես ինքս եմ դռան վրա դրել
segment_314.wav|Եվ շատ ծանրակշիռ պատճառներով
segment_315.wav|Դուք ինձ խնդրեցիք արշավախմբի համար տասնչորսերորդը գտնել, ես էլ միստր Բեգինսին ընտրեցի
segment_316.wav|Թող որևէ մեկը փորձի ասել, որ սխալվել եմ, որ ընտրել եմ ոչ նրան, ում հարկն է, ու եկել եմ ոչ այնտեղ, ուր պետք է, և կարող եք տասներեքով ուղևորվել ու լրիվ ստանալ ամբողջը, ինչ հասնում է այդքանին
segment_317.wav|Իսկ եթե չեք ուզում՝ գնացեք ձեր տները, ածուխ փորեք հանեք
segment_318.wav|Նա այնպես զայրացած նայեց Գլոյնին, որ թզուկը կծկվեց կպավ աթոռի թիկնակին, իսկ երբ Բիլբոն բերանը բացեց, որ հարց տա, Հենդալֆը շրջվեց ու թավ հոնքերի տակից այնպիսի մի ահեղ հայացք գցեց նրա վրա, որ նրա բերանը շրխկոցով փակվեց
segment_319.wav|— Ահա այնպես,— ասաց Հենդալֆը և այլև
segment_320.wav|Այլևս ոչ մի վեճ
segment_321.wav|Ես ընտրել եմ միստր Բեգինսին, ու գոհ եղեք
segment_322.wav|Եթե ես ասել եմ, որ նա գող է՝ նշանակում է գող է, կամ գող կդառնա, երբ հարկ լինի
segment_323.wav|Նա ամենևին էլ այդպես հասարակ չէ, ինչպես դուք եք կարծում
segment_324.wav|Ժամանակ կգա, երբ բոլորդ (եթե կենդանի մնաք) երախտապարտ կլինեք ինձ՝ նրա համար, Իսկ հիմա
segment_325.wav|Բիլբո, տղաս, լամպը բեր, մի քիչ լույս գցենք սրա վրա
segment_326.wav|Սեղանին, կարմիր լուսամփոփով մեծ լամպի տակ նա մագաղաթի մի կտոր փռեց, որ քարտեզի էր նման
segment_327.wav|— Սա Տրորի, ձեր պապի ձեռքի գործն է, Տորին, — ասաց նա ի պատասխան թզուկների հուզված բացականչությունների
segment_328.wav|— Սա Սարի պլանն է
segment_329.wav|— Չեմ հասկանում, թե դա մեզ ինչով է օգնելու,— հիասթափված ասաց Տորինը, պլանն արագ աչքի անցկացնելով
segment_330.wav|— Ես առանց այդ էլ հիանալի հիշում եմ Սարն ու նրա շրջակայքը
segment_331.wav|Ես գիտեմ որտեղ է Մութ Անտառը և որտեղ՝ Արևակեզ Հողերը․ այնտեղ վիշապներն են ապրում
segment_332.wav|— Այստեղ քարտեզի վրա էլ հենց Վիշապն է նկարված,— ասաց Բալինը, — բայց քանի որ շուտով հասնելու ենք Սար, ապա առանց քարտեզի էլ այն կգտնենք
segment_333.wav|— Մի մանրամասնություն էլ կա, որ դուք չեք նկատել,— առարկեց կախարդը,— գաղտնի մուտքը
segment_334.wav|Տեսնո՞ւմ եք ա՜յ այն ձեռքը արևմտյան կողմում և մնացած ձեռքերից վերև ցուցամատը պարզած մյուս ձեռքը, ձախից
segment_335.wav|Այստեղ գաղտնի մուտք կա դեպի Ստորին Հարկը
segment_336.wav|— Գուցե մի ժամանակ իրոք որ գաղտնի է եղել,— առարկեց Տորինը,— բայց ինչով կարելի է համոզված լինել, որ մինչև հիմա գաղտնի է մնացել
segment_337.wav|Ծեր Սմոգն այնքան վաղուց է այնտեղ ապրում, որ հասցրած կլինի բոլոր ելումուտերին ծանոթանալ
segment_338.wav|— Կարող է և այդպես է, բայց միևնույն է, նա դրանից չի օգտվում
segment_339.wav|— Ինչո՞ւ
segment_340.wav|— Որովհետև այդ մուտքը նրա համար խիստ նեղ է
segment_341.wav|«Հինգ ոտնաչափ բարձրության դուռ, կարող են անցնել երեքը մի շարքով, կողք կողքի», բարբառում են սեպագրերը
segment_342.wav|Սմոգը այսպիսի որջ խցկվել չէր կարող նույնիսկ երիտասարդ ժամանակ, ուր մնաց հիմա, երբ Դեյլից այնքան թզուկներ ու մարդիկ է կերել
segment_343.wav|— Իսկ իմ կարծիքով որջը շատ ընդարձակ է,— ձայն տվեց Բիլբոն (որը երբեք վիշապների հետ չէր առնչվել, իսկ ինչ վերաբերում է որջերին, ապա նա ծանոթ էր միայն հոբիտների բներին)
segment_344.wav|Նա նորից տաքացավ ու տարվեց տեղի ունեցածով և մոռացավ, որ ավելի լավ է լռել
segment_345.wav|Նա պաշտում էր բոլոր տեսակի քարտեզները, նա ինքը իր նախասենյակում կախել էր շրջակայքի մեծ քարտեզը, որտեղ զբոսանքի նրա սիրելի ուղիները նշված էին կարմիր թանաքով
segment_346.wav|— Չեմ հասկանում, թե ինչպես կարելի է այդ հսկայական դուռը թաքցնել որևէ մեկից, ով էլ որ նա լինի, նույնիսկ եթե վիշապը վրիպել է ու չի տեսել, — հարցրեց նա
