filename|text
segment_460.wav|Բիլբոն աշխուժորեն վեր թռավ, խալաթը հագավ և մտավ ճաշասենյակ
segment_461.wav|Ոչ մի շունչ չկար
segment_462.wav|Այնտեղ նա տեսավ միայն առատ և հապճեպ նախաճաշի հետքեր
segment_463.wav|Սենյակում ամեն ինչ տակունվրա էր արված, խոհանոցում կեղտոտ ամանների կույտեր էին, համարյա բոլոր կաթսաներն ու թասերը կեղտոտ էին
segment_464.wav|Բիլբոն տխրությամբ համոզվեց, որ երեկոյան խնջույքը վատ երազ չէր բայց և թեթևություն
segment_465.wav|Զգաց, տեսնելով, որ հյուրերն ուղևորվել են՝ ժամանակ չգտնելով իրեն արթնացնելու («նույնիսկ շնորհակալություն չասացին»,— մտածեց նա)
segment_466.wav|Միևնույն ժամանակ Բիլբոն մի քիչ հիասթափություն էր ապրում և ինքն էլ զարմացավ իր հիասթափության վրա
segment_467.wav|«Հիմար չլինես, Բիլբո Բեգինս,— ինքն իրեն համոզում էր նա,— քո տարիքում արժե՞ արդյոք մտածել վիշապների ու հեքիաթային զանազան անհեթեթությունների մասին»
segment_468.wav|Եվ նա հագավ գոգնոցը, սալօջախը վառեց, ջուր եռացրեց ու արագորեն լվաց ամբողջ աման֊չամանը
segment_469.wav|Խոհանոցում տնավարի մի լավ նախաճաշելուց հետո միայն անցավ ճաշասենյակը կարգի բերելուն
segment_470.wav|Արևն արդեն փայլում էր ողջ պայծառությամբ, մուտքի դուռը կրնկի վրա բաց էր, գարնանային գոլ զեփյուռը տուն լցվեց
segment_471.wav|Բիլբոն սկսեց բարձր սուլել և բոլորովին մոռացավ երեկվա երեկոն
segment_472.wav|Նոր֊նոր նա պատրաստվում էր նստել ճաշասենյակում, բաց պատուհանի առջև, ու երկրորդ անգամ կարգին նախաճաշել, երբ հանկարծ հայտնվեց Հենդալֆը
segment_473.wav|— Աղավնյակս,— ասաց նա,— ախր ե՞րբ ես բարեհաճելու
segment_474.wav|Եվ դեռ խոսում էիր «վաղ վեր կենալու» մասին, ասացեք
